1, gpu_percent:   95% | 7517MB
21704, gpu_percent:   98% | 7517MB
21705, gpu_percent:   98% | 7517MB
21706, gpu_percent:   99% | 7517MB
21707, gpu_percent:   98% | 7517MB
21708, gpu_percent:   98% | 7517MB
21709, gpu_percent:   98% | 7517MB
21710, gpu_percent:   98% | 7517MB
21711, gpu_percent:   98% | 7517MB
21712, gpu_percent:   99% | 7517MB
21713, gpu_percent:   98% | 7517MB
21714, gpu_percent:   99% | 7517MB
21715, gpu_percent:   98% | 7517MB
21716, gpu_percent:   98% | 7517MB
21717, gpu_percent:   98% | 7517MB
21718, gpu_percent:   99% | 7517MB
21719, gpu_percent:   98% | 7517MB
21720, gpu_percent:   98% | 7517MB
21721, gpu_percent:   98% | 7517MB
21722, gpu_percent:   99% | 7517MB
21723, gpu_percent:   98% | 7517MB
21724, gpu_percent:   98% | 7517MB
21725, gpu_percent:   98% | 7517MB
21726, gpu_percent:   98% | 7517MB
21727, gpu_percent:   98% | 7517MB
21728, gpu_percent:   98% | 7517MB
21729, gpu_percent:   98% | 7517MB
21730, gpu_percent:   98% | 7517MB
21731, gpu_percent:   98% | 7517MB
21732, gpu_percent:   98% | 7517MB
21733, gpu_percent:   98% | 7517MB
21734, gpu_percent:   98% | 7517MB
21735, gpu_percent:   98% | 7517MB
21736, gpu_percent:   98% | 7517MB
21737, gpu_percent:   98% | 7517MB
21738, gpu_percent:   98% | 7517MB
21739, gpu_percent:   98% | 7517MB
21740, gpu_percent:   98% | 7517MB
21741, gpu_percent:   98% | 7517MB
21742, gpu_percent:   98% | 7517MB
21743, gpu_percent:   98% | 7517MB
21744, gpu_percent:   98% | 7517MB
21745, gpu_percent:   99% | 7517MB
21746, gpu_percent:   98% | 7517MB
21747, gpu_percent:   98% | 7517MB
21748, gpu_percent:   98% | 7517MB
21749, gpu_percent:   98% | 7517MB
21750, gpu_percent:   98% | 7517MB
21751, gpu_percent:   98% | 7517MB
21752, gpu_percent:   98% | 7517MB
21753, gpu_percent:   98% | 7517MB
21754, gpu_percent:   98% | 7517MB
21755, gpu_percent:   98% | 7517MB
21756, gpu_percent:   98% | 7517MB
21757, gpu_percent:   98% | 7517MB
21758, gpu_percent:   98% | 7517MB
21759, gpu_percent:   99% | 7517MB
21760, gpu_percent:   98% | 7517MB
21761, gpu_percent:   98% | 7517MB
21762, gpu_percent:   98% | 7517MB
21763, gpu_percent:   98% | 7517MB
21764, gpu_percent:   98% | 7517MB
21765, gpu_percent:   99% | 7517MB
21766, gpu_percent:   98% | 7517MB
21767, gpu_percent:   98% | 7517MB
21768, gpu_percent:   98% | 7517MB
21769, gpu_percent:   98% | 7517MB
21770, gpu_percent:   99% | 7517MB
21771, gpu_percent:   98% | 7517MB
21772, gpu_percent:   98% | 7517MB
21773, gpu_percent:   98% | 7517MB
21774, gpu_percent:   98% | 7517MB
21775, gpu_percent:   98% | 7517MB
21776, gpu_percent:   98% | 7517MB
21777, gpu_percent:   98% | 7517MB
21778, gpu_percent:   98% | 7517MB
21779, gpu_percent:   98% | 7517MB
21780, gpu_percent:   98% | 7517MB
21781, gpu_percent:   98% | 7517MB
21782, gpu_percent:   98% | 7517MB
21783, gpu_percent:   99% | 7517MB
21784, gpu_percent:   98% | 7517MB
21785, gpu_percent:   98% | 7517MB
21786, gpu_percent:   98% | 7517MB
21787, gpu_percent:   98% | 7517MB
21788, gpu_percent:   98% | 7517MB
21789, gpu_percent:   98% | 7517MB
21790, gpu_percent:   98% | 7517MB
21791, gpu_percent:   98% | 7517MB
21792, gpu_percent:   98% | 7517MB
21793, gpu_percent:   98% | 7517MB
21794, gpu_percent:   98% | 7517MB
21795, gpu_percent:   98% | 7517MB
21796, gpu_percent:   98% | 7517MB
21797, gpu_percent:   98% | 7517MB
21798, gpu_percent:   98% | 7517MB
21799, gpu_percent:   98% | 7517MB
21800, gpu_percent:   98% | 7517MB
21801, gpu_percent:   98% | 7517MB
21802, gpu_percent:   98% | 7517MB
21803, gpu_percent:   98% | 7517MB
21804, gpu_percent:   98% | 7517MB
21805, gpu_percent:   98% | 7517MB
21806, gpu_percent:   98% | 7517MB
21807, gpu_percent:   98% | 7517MB
21808, gpu_percent:   98% | 7517MB
21809, gpu_percent:   98% | 7517MB
21810, gpu_percent:   99% | 7517MB
21811, gpu_percent:   98% | 7517MB
21812, gpu_percent:   98% | 7517MB
21813, gpu_percent:   98% | 7517MB
21814, gpu_percent:   98% | 7517MB
21815, gpu_percent:   99% | 7517MB
21816, gpu_percent:   98% | 7517MB
21817, gpu_percent:   98% | 7517MB
21818, gpu_percent:   99% | 7517MB
21819, gpu_percent:   99% | 7517MB
21820, gpu_percent:   98% | 7517MB
21821, gpu_percent:   98% | 7517MB
21822, gpu_percent:   98% | 7517MB
21823, gpu_percent:   98% | 7517MB
21824, gpu_percent:   99% | 7517MB
21825, gpu_percent:   99% | 7517MB
21826, gpu_percent:   99% | 7517MB
21827, gpu_percent:   99% | 7517MB
21828, gpu_percent:   98% | 7517MB
21829, gpu_percent:   98% | 7517MB
21830, gpu_percent:   98% | 7517MB
21831, gpu_percent:   98% | 7517MB
21832, gpu_percent:   99% | 7517MB
21833, gpu_percent:   99% | 7517MB
21834, gpu_percent:   98% | 7517MB
21835, gpu_percent:   98% | 7517MB
21836, gpu_percent:   98% | 7517MB
21837, gpu_percent:   98% | 7517MB
21838, gpu_percent:   98% | 7517MB
21839, gpu_percent:   98% | 7517MB
21840, gpu_percent:   98% | 7517MB
21841, gpu_percent:   98% | 7517MB
21842, gpu_percent:   98% | 7517MB
21843, gpu_percent:   98% | 7517MB
21844, gpu_percent:   98% | 7517MB
21845, gpu_percent:   99% | 7517MB
21846, gpu_percent:   98% | 7517MB
21847, gpu_percent:   98% | 7517MB
21848, gpu_percent:   98% | 7517MB
21849, gpu_percent:   98% | 7517MB
21850, gpu_percent:   98% | 7517MB
21851, gpu_percent:   98% | 7517MB
21852, gpu_percent:   98% | 7517MB
21853, gpu_percent:   98% | 7517MB
21854, gpu_percent:   98% | 7517MB
21855, gpu_percent:   99% | 7517MB
21856, gpu_percent:   98% | 7517MB
21857, gpu_percent:   99% | 7517MB
21858, gpu_percent:   98% | 7517MB
21859, gpu_percent:   98% | 7517MB
21860, gpu_percent:   98% | 7517MB
21861, gpu_percent:   98% | 7517MB
21862, gpu_percent:   98% | 7517MB
21863, gpu_percent:   98% | 7517MB
21864, gpu_percent:   98% | 7517MB
21865, gpu_percent:   99% | 7517MB
21866, gpu_percent:   98% | 7517MB
21867, gpu_percent:   98% | 7517MB
21868, gpu_percent:   98% | 7517MB
21869, gpu_percent:   98% | 7517MB
21870, gpu_percent:   99% | 7517MB
21871, gpu_percent:   98% | 7517MB
21872, gpu_percent:   99% | 7517MB
21873, gpu_percent:   99% | 7517MB
21874, gpu_percent:   98% | 7517MB
21875, gpu_percent:   98% | 7517MB
21876, gpu_percent:   98% | 7517MB
21877, gpu_percent:   98% | 7517MB
21878, gpu_percent:   98% | 7517MB
21879, gpu_percent:   99% | 7517MB
21880, gpu_percent:   98% | 7517MB
21881, gpu_percent:   99% | 7517MB
21882, gpu_percent:   98% | 7517MB
21883, gpu_percent:   98% | 7517MB
21884, gpu_percent:   98% | 7517MB
21885, gpu_percent:   99% | 7517MB
21886, gpu_percent:   98% | 7517MB
21887, gpu_percent:   98% | 7517MB
21888, gpu_percent:   99% | 7517MB
21889, gpu_percent:   98% | 7517MB
21890, gpu_percent:   98% | 7517MB
21891, gpu_percent:   98% | 7517MB
21892, gpu_percent:   98% | 7517MB
21893, gpu_percent:   98% | 7517MB
21894, gpu_percent:   98% | 7517MB
21895, gpu_percent:   98% | 7517MB
21896, gpu_percent:   98% | 7517MB
21897, gpu_percent:   97% | 7517MB
21898, gpu_percent:   98% | 7517MB
21899, gpu_percent:   98% | 7517MB
21900, gpu_percent:   99% | 7517MB
21901, gpu_percent:   98% | 7517MB
21902, gpu_percent:   98% | 7517MB
21903, gpu_percent:   98% | 7517MB
21904, gpu_percent:   98% | 7517MB
21905, gpu_percent:   98% | 7517MB
21906, gpu_percent:   98% | 7517MB
21907, gpu_percent:   99% | 7517MB
21908, gpu_percent:   98% | 7517MB
21909, gpu_percent:   98% | 7517MB
21910, gpu_percent:   99% | 7517MB
21911, gpu_percent:   98% | 7517MB
21912, gpu_percent:   98% | 7517MB
21913, gpu_percent:   99% | 7517MB
21914, gpu_percent:   99% | 7517MB
21915, gpu_percent:   98% | 7517MB
21916, gpu_percent:   98% | 7517MB
21917, gpu_percent:   98% | 7517MB
21918, gpu_percent:   98% | 7517MB
21919, gpu_percent:   99% | 7517MB
21920, gpu_percent:   98% | 7517MB
21921, gpu_percent:   99% | 7517MB
21922, gpu_percent:   98% | 7517MB
21923, gpu_percent:   98% | 7517MB
21924, gpu_percent:   98% | 7517MB
21925, gpu_percent:   99% | 7517MB
21926, gpu_percent:   98% | 7517MB
21927, gpu_percent:   98% | 7517MB
21928, gpu_percent:   98% | 7517MB
21929, gpu_percent:   98% | 7517MB
21930, gpu_percent:   98% | 7517MB
21931, gpu_percent:   98% | 7517MB
21932, gpu_percent:   98% | 7517MB
21933, gpu_percent:   98% | 7517MB
21934, gpu_percent:   98% | 7517MB
21935, gpu_percent:   98% | 7517MB
21936, gpu_percent:   98% | 7517MB
21937, gpu_percent:   98% | 7517MB
21938, gpu_percent:   99% | 7517MB
21939, gpu_percent:   98% | 7517MB
21940, gpu_percent:   98% | 7517MB
21941, gpu_percent:   98% | 7517MB
21942, gpu_percent:   98% | 7517MB
21943, gpu_percent:   98% | 7517MB
21944, gpu_percent:   98% | 7517MB
21945, gpu_percent:   98% | 7517MB
21946, gpu_percent:   98% | 7517MB
21947, gpu_percent:   99% | 7517MB
21948, gpu_percent:   98% | 7517MB
21949, gpu_percent:   99% | 7517MB
21950, gpu_percent:   98% | 7517MB
21951, gpu_percent:   98% | 7517MB
21952, gpu_percent:   98% | 7517MB
21953, gpu_percent:   98% | 7517MB
21954, gpu_percent:   98% | 7517MB
21955, gpu_percent:   98% | 7517MB
21956, gpu_percent:   98% | 7517MB
21957, gpu_percent:   99% | 7517MB
21958, gpu_percent:   98% | 7517MB
21959, gpu_percent:   99% | 7517MB
21960, gpu_percent:   98% | 7517MB
21961, gpu_percent:   98% | 7517MB
21962, gpu_percent:   98% | 7517MB
21963, gpu_percent:   98% | 7517MB
21964, gpu_percent:   98% | 7517MB
21965, gpu_percent:   98% | 7517MB
21966, gpu_percent:   98% | 7517MB
21967, gpu_percent:   98% | 7517MB
21968, gpu_percent:   98% | 7517MB
21969, gpu_percent:   99% | 7517MB
21970, gpu_percent:   98% | 7517MB
21971, gpu_percent:   98% | 7517MB
21972, gpu_percent:   98% | 7517MB
21973, gpu_percent:   98% | 7517MB
21974, gpu_percent:   98% | 7517MB
21975, gpu_percent:   98% | 7517MB
21976, gpu_percent:   99% | 7517MB
21977, gpu_percent:   98% | 7517MB
21978, gpu_percent:   98% | 7517MB
21979, gpu_percent:   98% | 7517MB
21980, gpu_percent:   99% | 7517MB
21981, gpu_percent:   98% | 7517MB
21982, gpu_percent:   99% | 7517MB
21983, gpu_percent:   99% | 7517MB
21984, gpu_percent:   98% | 7517MB
21985, gpu_percent:   99% | 7517MB
21986, gpu_percent:   98% | 7517MB
21987, gpu_percent:   98% | 7517MB
21988, gpu_percent:   98% | 7517MB
21989, gpu_percent:   99% | 7517MB
21990, gpu_percent:   99% | 7517MB
21991, gpu_percent:   98% | 7517MB
21992, gpu_percent:   98% | 7517MB
21993, gpu_percent:   98% | 7517MB
21994, gpu_percent:   98% | 7517MB
21995, gpu_percent:   98% | 7517MB
21996, gpu_percent:   98% | 7517MB
21997, gpu_percent:   98% | 7517MB
21998, gpu_percent:   98% | 7517MB
21999, gpu_percent:   98% | 7517MB
22000, gpu_percent:   98% | 7517MB
22001, gpu_percent:   98% | 7517MB
22002, gpu_percent:   98% | 7517MB
22003, gpu_percent:   98% | 7517MB
22004, gpu_percent:   98% | 7517MB
22005, gpu_percent:   98% | 7517MB
22006, gpu_percent:   98% | 7517MB
22007, gpu_percent:   98% | 7517MB
22008, gpu_percent:   98% | 7517MB
22009, gpu_percent:   98% | 7517MB
22010, gpu_percent:   98% | 7517MB
22011, gpu_percent:   98% | 7517MB
22012, gpu_percent:   98% | 7517MB
22013, gpu_percent:   98% | 7517MB
22014, gpu_percent:   98% | 7517MB
22015, gpu_percent:   98% | 7517MB
22016, gpu_percent:   98% | 7517MB
22017, gpu_percent:   98% | 7517MB
22018, gpu_percent:   98% | 7517MB
22019, gpu_percent:   99% | 7517MB
22020, gpu_percent:   94% | 7517MB
22021, gpu_percent:   93% | 7517MB
22022, gpu_percent:   91% | 7517MB
22023, gpu_percent:   98% | 7517MB
22024, gpu_percent:   98% | 7517MB
22025, gpu_percent:   98% | 7517MB
22026, gpu_percent:   98% | 7517MB
22027, gpu_percent:   98% | 7517MB
22028, gpu_percent:   98% | 7517MB
22029, gpu_percent:   98% | 7517MB
22030, gpu_percent:   98% | 7517MB
22031, gpu_percent:   98% | 7517MB
22032, gpu_percent:   98% | 7517MB
22033, gpu_percent:   98% | 7517MB
22034, gpu_percent:   98% | 7517MB
22035, gpu_percent:   98% | 7517MB
22036, gpu_percent:   99% | 7517MB
22037, gpu_percent:   99% | 7517MB
22038, gpu_percent:   98% | 7517MB
22039, gpu_percent:   98% | 7517MB
22040, gpu_percent:   98% | 7517MB
22041, gpu_percent:   98% | 7517MB
22042, gpu_percent:   98% | 7517MB
22043, gpu_percent:   98% | 7517MB
22044, gpu_percent:   98% | 7517MB
22045, gpu_percent:   98% | 7517MB
22046, gpu_percent:   98% | 7517MB
22047, gpu_percent:   98% | 7517MB
22048, gpu_percent:   98% | 7517MB
22049, gpu_percent:   98% | 7517MB
22050, gpu_percent:   99% | 7517MB
22051, gpu_percent:   99% | 7517MB
22052, gpu_percent:   98% | 7517MB
22053, gpu_percent:   98% | 7517MB
22054, gpu_percent:   98% | 7517MB
22055, gpu_percent:   98% | 7517MB
22056, gpu_percent:   99% | 7517MB
22057, gpu_percent:   98% | 7517MB
22058, gpu_percent:   98% | 7517MB
22059, gpu_percent:   98% | 7517MB
22060, gpu_percent:   98% | 7517MB
22061, gpu_percent:   98% | 7517MB
22062, gpu_percent:   98% | 7517MB
22063, gpu_percent:   98% | 7517MB
22064, gpu_percent:   98% | 7517MB
22065, gpu_percent:   98% | 7517MB
22066, gpu_percent:   98% | 7517MB
22067, gpu_percent:   99% | 7517MB
22068, gpu_percent:   98% | 7517MB
22069, gpu_percent:   98% | 7517MB
22070, gpu_percent:   98% | 7517MB
22071, gpu_percent:   98% | 7517MB
22072, gpu_percent:   98% | 7517MB
22073, gpu_percent:   98% | 7517MB
22074, gpu_percent:   98% | 7517MB
22075, gpu_percent:   98% | 7517MB
22076, gpu_percent:   98% | 7517MB
22077, gpu_percent:   99% | 7517MB
22078, gpu_percent:   98% | 7517MB
22079, gpu_percent:   98% | 7517MB
22080, gpu_percent:   99% | 7517MB
22081, gpu_percent:   98% | 7517MB
22082, gpu_percent:   98% | 7517MB
22083, gpu_percent:   98% | 7517MB
22084, gpu_percent:   98% | 7517MB
22085, gpu_percent:   98% | 7517MB
22086, gpu_percent:   99% | 7517MB
22087, gpu_percent:   98% | 7517MB
22088, gpu_percent:   98% | 7517MB
22089, gpu_percent:   98% | 7517MB
22090, gpu_percent:   98% | 7517MB
22091, gpu_percent:   98% | 7517MB
22092, gpu_percent:   98% | 7517MB
22093, gpu_percent:   99% | 7517MB
22094, gpu_percent:   98% | 7517MB
22095, gpu_percent:   98% | 7517MB
22096, gpu_percent:   99% | 7517MB
22097, gpu_percent:   98% | 7517MB
22098, gpu_percent:   98% | 7517MB
22099, gpu_percent:   98% | 7517MB
22100, gpu_percent:   98% | 7517MB
22101, gpu_percent:   99% | 7517MB
22102, gpu_percent:   98% | 7517MB
22103, gpu_percent:   98% | 7517MB
22104, gpu_percent:   98% | 7517MB
22105, gpu_percent:   98% | 7517MB
22106, gpu_percent:   98% | 7517MB
22107, gpu_percent:   99% | 7517MB
22108, gpu_percent:   98% | 7517MB
22109, gpu_percent:   98% | 7517MB
22110, gpu_percent:   99% | 7517MB
22111, gpu_percent:   98% | 7517MB
22112, gpu_percent:   98% | 7517MB
22113, gpu_percent:   99% | 7517MB
22114, gpu_percent:   98% | 7517MB
22115, gpu_percent:   99% | 7517MB
22116, gpu_percent:   99% | 7517MB
22117, gpu_percent:   98% | 7517MB
22118, gpu_percent:   98% | 7517MB
22119, gpu_percent:   99% | 7517MB
22120, gpu_percent:   98% | 7517MB
22121, gpu_percent:   98% | 7517MB
22122, gpu_percent:   98% | 7517MB
22123, gpu_percent:   98% | 7517MB
22124, gpu_percent:   98% | 7517MB
22125, gpu_percent:   98% | 7517MB
22126, gpu_percent:   99% | 7517MB
22127, gpu_percent:   98% | 7517MB
22128, gpu_percent:   98% | 7517MB
22129, gpu_percent:   98% | 7517MB
22130, gpu_percent:   98% | 7517MB
22131, gpu_percent:   98% | 7517MB
22132, gpu_percent:   98% | 7517MB
22133, gpu_percent:   98% | 7517MB
22134, gpu_percent:   98% | 7517MB
22135, gpu_percent:   98% | 7517MB
22136, gpu_percent:   98% | 7517MB
22137, gpu_percent:   98% | 7517MB
22138, gpu_percent:   98% | 7517MB
22139, gpu_percent:   98% | 7517MB
22140, gpu_percent:   98% | 7517MB
22141, gpu_percent:   99% | 7517MB
22142, gpu_percent:   98% | 7517MB
22143, gpu_percent:   98% | 7517MB
22144, gpu_percent:   98% | 7517MB
22145, gpu_percent:   98% | 7517MB
22146, gpu_percent:   99% | 7517MB
22147, gpu_percent:   99% | 7517MB
22148, gpu_percent:   98% | 7517MB
22149, gpu_percent:   99% | 7517MB
22150, gpu_percent:   98% | 7517MB
22151, gpu_percent:   98% | 7517MB
22152, gpu_percent:   98% | 7517MB
22153, gpu_percent:   98% | 7517MB
22154, gpu_percent:   98% | 7517MB
22155, gpu_percent:   99% | 7517MB
22156, gpu_percent:   98% | 7517MB
22157, gpu_percent:   98% | 7517MB
22158, gpu_percent:   99% | 7517MB
22159, gpu_percent:   98% | 7517MB
22160, gpu_percent:   98% | 7517MB
22161, gpu_percent:   98% | 7517MB
22162, gpu_percent:   98% | 7517MB
22163, gpu_percent:   98% | 7517MB
22164, gpu_percent:   99% | 7517MB
22165, gpu_percent:   98% | 7517MB
22166, gpu_percent:   98% | 7517MB
22167, gpu_percent:   99% | 7517MB
22168, gpu_percent:   98% | 7517MB
22169, gpu_percent:   99% | 7517MB
22170, gpu_percent:   98% | 7517MB
22171, gpu_percent:   99% | 7517MB
22172, gpu_percent:   98% | 7517MB
22173, gpu_percent:   98% | 7517MB
22174, gpu_percent:   98% | 7517MB
22175, gpu_percent:   98% | 7517MB
22176, gpu_percent:   98% | 7517MB
22177, gpu_percent:   98% | 7517MB
22178, gpu_percent:   98% | 7517MB
22179, gpu_percent:   98% | 7517MB
22180, gpu_percent:   99% | 7517MB
22181, gpu_percent:   98% | 7517MB
22182, gpu_percent:   98% | 7517MB
22183, gpu_percent:   98% | 7517MB
22184, gpu_percent:   98% | 7517MB
22185, gpu_percent:   98% | 7517MB
22186, gpu_percent:   98% | 7517MB
22187, gpu_percent:   99% | 7517MB
22188, gpu_percent:   98% | 7517MB
22189, gpu_percent:   98% | 7517MB
22190, gpu_percent:   98% | 7517MB
22191, gpu_percent:   99% | 7517MB
22192, gpu_percent:   98% | 7517MB
22193, gpu_percent:   98% | 7517MB
22194, gpu_percent:   98% | 7517MB
22195, gpu_percent:   98% | 7517MB
22196, gpu_percent:   98% | 7517MB
22197, gpu_percent:   99% | 7517MB
22198, gpu_percent:   98% | 7517MB
22199, gpu_percent:   98% | 7517MB
22200, gpu_percent:   98% | 7517MB
22201, gpu_percent:   98% | 7517MB
22202, gpu_percent:   98% | 7517MB
22203, gpu_percent:   98% | 7517MB
22204, gpu_percent:   98% | 7517MB
22205, gpu_percent:   98% | 7517MB
22206, gpu_percent:   98% | 7517MB
22207, gpu_percent:   98% | 7517MB
22208, gpu_percent:   98% | 7517MB
22209, gpu_percent:   98% | 7517MB
22210, gpu_percent:   98% | 7517MB
22211, gpu_percent:   98% | 7517MB
22212, gpu_percent:   98% | 7517MB
22213, gpu_percent:   98% | 7517MB
22214, gpu_percent:   99% | 7517MB
22215, gpu_percent:   98% | 7517MB
22216, gpu_percent:   99% | 7517MB
22217, gpu_percent:   98% | 7517MB
22218, gpu_percent:   98% | 7517MB
22219, gpu_percent:   98% | 7517MB
22220, gpu_percent:   98% | 7517MB
22221, gpu_percent:   99% | 7517MB
22222, gpu_percent:   98% | 7517MB
22223, gpu_percent:   98% | 7517MB
22224, gpu_percent:   99% | 7517MB
22225, gpu_percent:   98% | 7517MB
22226, gpu_percent:   98% | 7517MB
22227, gpu_percent:   98% | 7517MB
22228, gpu_percent:   98% | 7517MB
22229, gpu_percent:   99% | 7517MB
22230, gpu_percent:   98% | 7517MB
22231, gpu_percent:   98% | 7517MB
22232, gpu_percent:   99% | 7517MB
22233, gpu_percent:   98% | 7517MB
22234, gpu_percent:   98% | 7517MB
22235, gpu_percent:   98% | 7517MB
22236, gpu_percent:   98% | 7517MB
22237, gpu_percent:   98% | 7517MB
22238, gpu_percent:   98% | 7517MB
22239, gpu_percent:   98% | 7517MB
22240, gpu_percent:   98% | 7517MB
22241, gpu_percent:   98% | 7517MB
22242, gpu_percent:   98% | 7517MB
22243, gpu_percent:   98% | 7517MB
22244, gpu_percent:   98% | 7517MB
22245, gpu_percent:   98% | 7517MB
22246, gpu_percent:   98% | 7517MB
22247, gpu_percent:   99% | 7517MB
22248, gpu_percent:   98% | 7517MB
22249, gpu_percent:   98% | 7517MB
22250, gpu_percent:   98% | 7517MB
22251, gpu_percent:   98% | 7517MB
22252, gpu_percent:   98% | 7517MB
22253, gpu_percent:   98% | 7517MB
22254, gpu_percent:   98% | 7517MB
22255, gpu_percent:   98% | 7517MB
22256, gpu_percent:   98% | 7517MB
22257, gpu_percent:   98% | 7517MB
22258, gpu_percent:   99% | 7517MB
22259, gpu_percent:   97% | 7517MB
22260, gpu_percent:   98% | 7517MB
22261, gpu_percent:   98% | 7517MB
22262, gpu_percent:   98% | 7517MB
22263, gpu_percent:   98% | 7517MB
22264, gpu_percent:   98% | 7517MB
22265, gpu_percent:   98% | 7517MB
22266, gpu_percent:   98% | 7517MB
22267, gpu_percent:   99% | 7517MB
22268, gpu_percent:   98% | 7517MB
22269, gpu_percent:   98% | 7517MB
22270, gpu_percent:   98% | 7517MB
22271, gpu_percent:   99% | 7517MB
22272, gpu_percent:   99% | 7517MB
22273, gpu_percent:   99% | 7517MB
22274, gpu_percent:   98% | 7517MB
22275, gpu_percent:   98% | 7517MB
22276, gpu_percent:   98% | 7517MB
22277, gpu_percent:   98% | 7517MB
22278, gpu_percent:   98% | 7517MB
22279, gpu_percent:   98% | 7517MB
22280, gpu_percent:   98% | 7517MB
22281, gpu_percent:   99% | 7517MB
22282, gpu_percent:   98% | 7517MB
22283, gpu_percent:   98% | 7517MB
22284, gpu_percent:   98% | 7517MB
22285, gpu_percent:   98% | 7517MB
22286, gpu_percent:   98% | 7517MB
22287, gpu_percent:   98% | 7517MB
22288, gpu_percent:   98% | 7517MB
22289, gpu_percent:   98% | 7517MB
22290, gpu_percent:   99% | 7517MB
