1, gpu_percent:   38% | 7517MB
2572, gpu_percent:   99% | 7517MB
2573, gpu_percent:   99% | 7517MB
2574, gpu_percent:   99% | 7517MB
2575, gpu_percent:   99% | 7517MB
2576, gpu_percent:   99% | 7517MB
2577, gpu_percent:   99% | 7517MB
2578, gpu_percent:  100% | 7517MB
2579, gpu_percent:   99% | 7517MB
2580, gpu_percent:   99% | 7517MB
2581, gpu_percent:  100% | 7517MB
2582, gpu_percent:   99% | 7517MB
2583, gpu_percent:   99% | 7517MB
2584, gpu_percent:   99% | 7517MB
2585, gpu_percent:  100% | 7517MB
2586, gpu_percent:   99% | 7517MB
2587, gpu_percent:   99% | 7517MB
2588, gpu_percent:   99% | 7517MB
2589, gpu_percent:  100% | 7517MB
2590, gpu_percent:   99% | 7517MB
2591, gpu_percent:   99% | 7517MB
2592, gpu_percent:   99% | 7517MB
2593, gpu_percent:  100% | 7517MB
2594, gpu_percent:   99% | 7517MB
2595, gpu_percent:   99% | 7517MB
2596, gpu_percent:   99% | 7517MB
2597, gpu_percent:   99% | 7517MB
2598, gpu_percent:   99% | 7517MB
2599, gpu_percent:   99% | 7517MB
2600, gpu_percent:  100% | 7517MB
2601, gpu_percent:   99% | 7517MB
2602, gpu_percent:   99% | 7517MB
2603, gpu_percent:   99% | 7517MB
2604, gpu_percent:   96% | 7517MB
2605, gpu_percent:   99% | 7517MB
2606, gpu_percent:   99% | 7517MB
2607, gpu_percent:  100% | 7517MB
2608, gpu_percent:   99% | 7517MB
2609, gpu_percent:   99% | 7517MB
2610, gpu_percent:  100% | 7517MB
2611, gpu_percent:   99% | 7517MB
2612, gpu_percent:   99% | 7517MB
2613, gpu_percent:   99% | 7517MB
2614, gpu_percent:  100% | 7517MB
2615, gpu_percent:   99% | 7517MB
2616, gpu_percent:   99% | 7517MB
2617, gpu_percent:  100% | 7517MB
2618, gpu_percent:   99% | 7517MB
2619, gpu_percent:   99% | 7517MB
2620, gpu_percent:   99% | 7517MB
2621, gpu_percent:  100% | 7517MB
2622, gpu_percent:   94% | 7517MB
2623, gpu_percent:   98% | 7517MB
2624, gpu_percent:   99% | 7517MB
2625, gpu_percent:   99% | 7517MB
2626, gpu_percent:   99% | 7517MB
2627, gpu_percent:   99% | 7517MB
2628, gpu_percent:   99% | 7517MB
2629, gpu_percent:  100% | 7517MB
2630, gpu_percent:   99% | 7517MB
2631, gpu_percent:   99% | 7517MB
2632, gpu_percent:   99% | 7517MB
2633, gpu_percent:   97% | 7517MB
2634, gpu_percent:   99% | 7517MB
2635, gpu_percent:   99% | 7517MB
2636, gpu_percent:   99% | 7517MB
2637, gpu_percent:  100% | 7517MB
2638, gpu_percent:   99% | 7517MB
2639, gpu_percent:   99% | 7517MB
2640, gpu_percent:  100% | 7517MB
2641, gpu_percent:   99% | 7517MB
2642, gpu_percent:   99% | 7517MB
2643, gpu_percent:   99% | 7517MB
2644, gpu_percent:  100% | 7517MB
2645, gpu_percent:   99% | 7517MB
2646, gpu_percent:   99% | 7517MB
2647, gpu_percent:   99% | 7517MB
2648, gpu_percent:   99% | 7517MB
2649, gpu_percent:   99% | 7517MB
2650, gpu_percent:   99% | 7517MB
2651, gpu_percent:   98% | 7517MB
2652, gpu_percent:   99% | 7517MB
2653, gpu_percent:   99% | 7517MB
2654, gpu_percent:   99% | 7517MB
2655, gpu_percent:  100% | 7517MB
2656, gpu_percent:   99% | 7517MB
2657, gpu_percent:   99% | 7517MB
2658, gpu_percent:  100% | 7517MB
2659, gpu_percent:   99% | 7517MB
2660, gpu_percent:   99% | 7517MB
2661, gpu_percent:   98% | 7517MB
2662, gpu_percent:   99% | 7517MB
2663, gpu_percent:   99% | 7517MB
2664, gpu_percent:   99% | 7517MB
2665, gpu_percent:  100% | 7517MB
2666, gpu_percent:   99% | 7517MB
2667, gpu_percent:   99% | 7517MB
2668, gpu_percent:   99% | 7517MB
2669, gpu_percent:   96% | 7517MB
2670, gpu_percent:   99% | 7517MB
2671, gpu_percent:   99% | 7517MB
2672, gpu_percent:  100% | 7517MB
2673, gpu_percent:   99% | 7517MB
2674, gpu_percent:   99% | 7517MB
2675, gpu_percent:   99% | 7517MB
2676, gpu_percent:  100% | 7517MB
2677, gpu_percent:   99% | 7517MB
2678, gpu_percent:   99% | 7517MB
2679, gpu_percent:   99% | 7517MB
2680, gpu_percent:   99% | 7517MB
2681, gpu_percent:   99% | 7517MB
2682, gpu_percent:   99% | 7517MB
2683, gpu_percent:  100% | 7517MB
2684, gpu_percent:   99% | 7517MB
2685, gpu_percent:   99% | 7517MB
2686, gpu_percent:   99% | 7517MB
2687, gpu_percent:  100% | 7517MB
2688, gpu_percent:   99% | 7517MB
2689, gpu_percent:   99% | 7517MB
2690, gpu_percent:   99% | 7517MB
2691, gpu_percent:   97% | 7517MB
2692, gpu_percent:   99% | 7517MB
2693, gpu_percent:   99% | 7517MB
2694, gpu_percent:  100% | 7517MB
2695, gpu_percent:   99% | 7517MB
2696, gpu_percent:   99% | 7517MB
2697, gpu_percent:   99% | 7517MB
2698, gpu_percent:   99% | 7517MB
2699, gpu_percent:   99% | 7517MB
2700, gpu_percent:   99% | 7517MB
2701, gpu_percent:  100% | 7517MB
2702, gpu_percent:   99% | 7517MB
2703, gpu_percent:   99% | 7517MB
2704, gpu_percent:  100% | 7517MB
2705, gpu_percent:   99% | 7517MB
2706, gpu_percent:   99% | 7517MB
2707, gpu_percent:   96% | 7517MB
2708, gpu_percent:   97% | 7517MB
2709, gpu_percent:  100% | 7517MB
2710, gpu_percent:   99% | 7517MB
2711, gpu_percent:   99% | 7517MB
2712, gpu_percent:   99% | 7517MB
2713, gpu_percent:  100% | 7517MB
2714, gpu_percent:   99% | 7517MB
2715, gpu_percent:   99% | 7517MB
2716, gpu_percent:  100% | 7517MB
2717, gpu_percent:   99% | 7517MB
2718, gpu_percent:   99% | 7517MB
2719, gpu_percent:   99% | 7517MB
2720, gpu_percent:   99% | 7517MB
2721, gpu_percent:   99% | 7517MB
2722, gpu_percent:  100% | 7517MB
2723, gpu_percent:   99% | 7517MB
2724, gpu_percent:   99% | 7517MB
2725, gpu_percent:   99% | 7517MB
2726, gpu_percent:  100% | 7517MB
2727, gpu_percent:   99% | 7517MB
2728, gpu_percent:   99% | 7517MB
2729, gpu_percent:   99% | 7517MB
2730, gpu_percent:  100% | 7517MB
2731, gpu_percent:   99% | 7517MB
2732, gpu_percent:   99% | 7517MB
2733, gpu_percent:  100% | 7517MB
2734, gpu_percent:   99% | 7517MB
2735, gpu_percent:   99% | 7517MB
2736, gpu_percent:   99% | 7517MB
2737, gpu_percent:  100% | 7517MB
2738, gpu_percent:   99% | 7517MB
2739, gpu_percent:   99% | 7517MB
2740, gpu_percent:   99% | 7517MB
2741, gpu_percent:  100% | 7517MB
2742, gpu_percent:   99% | 7517MB
2743, gpu_percent:   99% | 7517MB
2744, gpu_percent:   99% | 7517MB
2745, gpu_percent:  100% | 7517MB
2746, gpu_percent:   99% | 7517MB
2747, gpu_percent:   99% | 7517MB
2748, gpu_percent:   99% | 7517MB
2749, gpu_percent:  100% | 7517MB
2750, gpu_percent:   99% | 7517MB
2751, gpu_percent:   99% | 7517MB
2752, gpu_percent:   99% | 7517MB
2753, gpu_percent:   99% | 7517MB
2754, gpu_percent:   99% | 7517MB
2755, gpu_percent:   99% | 7517MB
2756, gpu_percent:  100% | 7517MB
2757, gpu_percent:   99% | 7517MB
2758, gpu_percent:   99% | 7517MB
2759, gpu_percent:   99% | 7517MB
2760, gpu_percent:  100% | 7517MB
2761, gpu_percent:   99% | 7517MB
2762, gpu_percent:   99% | 7517MB
2763, gpu_percent:   99% | 7517MB
2764, gpu_percent:  100% | 7517MB
2765, gpu_percent:   99% | 7517MB
2766, gpu_percent:   99% | 7517MB
2767, gpu_percent:   99% | 7517MB
2768, gpu_percent:   98% | 7517MB
2769, gpu_percent:   99% | 7517MB
2770, gpu_percent:  100% | 7517MB
2771, gpu_percent:   99% | 7517MB
2772, gpu_percent:   99% | 7517MB
2773, gpu_percent:   99% | 7517MB
2774, gpu_percent:  100% | 7517MB
2775, gpu_percent:   99% | 7517MB
2776, gpu_percent:   99% | 7517MB
2777, gpu_percent:  100% | 7517MB
2778, gpu_percent:   99% | 7517MB
2779, gpu_percent:   99% | 7517MB
2780, gpu_percent:   99% | 7517MB
2781, gpu_percent:   98% | 7517MB
2782, gpu_percent:   99% | 7517MB
2783, gpu_percent:   99% | 7517MB
2784, gpu_percent:   99% | 7517MB
2785, gpu_percent:  100% | 7517MB
2786, gpu_percent:   99% | 7517MB
2787, gpu_percent:   99% | 7517MB
2788, gpu_percent:   99% | 7517MB
2789, gpu_percent:  100% | 7517MB
2790, gpu_percent:   99% | 7517MB
2791, gpu_percent:   93% | 7517MB
2792, gpu_percent:   97% | 7517MB
2793, gpu_percent:   97% | 7517MB
2794, gpu_percent:   99% | 7517MB
2795, gpu_percent:   99% | 7517MB
2796, gpu_percent:  100% | 7517MB
2797, gpu_percent:   99% | 7517MB
2798, gpu_percent:   99% | 7517MB
2799, gpu_percent:   99% | 7517MB
2800, gpu_percent:  100% | 7517MB
2801, gpu_percent:   99% | 7517MB
2802, gpu_percent:   99% | 7517MB
2803, gpu_percent:   99% | 7517MB
2804, gpu_percent:  100% | 7517MB
2805, gpu_percent:   99% | 7517MB
2806, gpu_percent:   99% | 7517MB
2807, gpu_percent:   99% | 7517MB
2808, gpu_percent:   99% | 7517MB
2809, gpu_percent:   99% | 7517MB
2810, gpu_percent:   99% | 7517MB
2811, gpu_percent:   98% | 7517MB
2812, gpu_percent:   99% | 7517MB
2813, gpu_percent:   99% | 7517MB
2814, gpu_percent:   99% | 7517MB
2815, gpu_percent:  100% | 7517MB
2816, gpu_percent:   99% | 7517MB
2817, gpu_percent:   99% | 7517MB
2818, gpu_percent:   99% | 7517MB
2819, gpu_percent:   99% | 7517MB
2820, gpu_percent:   99% | 7517MB
2821, gpu_percent:   99% | 7517MB
2822, gpu_percent:   99% | 7517MB
2823, gpu_percent:   99% | 7517MB
2824, gpu_percent:   99% | 7517MB
2825, gpu_percent:   99% | 7517MB
2826, gpu_percent:   96% | 7517MB
2827, gpu_percent:   99% | 7517MB
2828, gpu_percent:   99% | 7517MB
2829, gpu_percent:  100% | 7517MB
2830, gpu_percent:   99% | 7517MB
2831, gpu_percent:   99% | 7517MB
2832, gpu_percent:  100% | 7517MB
2833, gpu_percent:   99% | 7517MB
2834, gpu_percent:   99% | 7517MB
2835, gpu_percent:   99% | 7517MB
2836, gpu_percent:  100% | 7517MB
2837, gpu_percent:   99% | 7517MB
2838, gpu_percent:   99% | 7517MB
2839, gpu_percent:   99% | 7517MB
2840, gpu_percent:   97% | 7517MB
2841, gpu_percent:   99% | 7517MB
2842, gpu_percent:   99% | 7517MB
2843, gpu_percent:  100% | 7517MB
2844, gpu_percent:   99% | 7517MB
2845, gpu_percent:   99% | 7517MB
2846, gpu_percent:   99% | 7517MB
2847, gpu_percent:  100% | 7517MB
2848, gpu_percent:   99% | 7517MB
2849, gpu_percent:   99% | 7517MB
2850, gpu_percent:  100% | 7517MB
2851, gpu_percent:   99% | 7517MB
2852, gpu_percent:   99% | 7517MB
2853, gpu_percent:   99% | 7517MB
2854, gpu_percent:  100% | 7517MB
2855, gpu_percent:   99% | 7517MB
2856, gpu_percent:   99% | 7517MB
2857, gpu_percent:   99% | 7517MB
2858, gpu_percent:  100% | 7517MB
2859, gpu_percent:   99% | 7517MB
2860, gpu_percent:   99% | 7517MB
2861, gpu_percent:   99% | 7517MB
2862, gpu_percent:  100% | 7517MB
2863, gpu_percent:   99% | 7517MB
2864, gpu_percent:   99% | 7517MB
2865, gpu_percent:   99% | 7517MB
2866, gpu_percent:  100% | 7517MB
2867, gpu_percent:   99% | 7517MB
2868, gpu_percent:   99% | 7517MB
2869, gpu_percent:  100% | 7517MB
2870, gpu_percent:   99% | 7517MB
2871, gpu_percent:   99% | 7517MB
2872, gpu_percent:   99% | 7517MB
2873, gpu_percent:  100% | 7517MB
2874, gpu_percent:   99% | 7517MB
2875, gpu_percent:   97% | 7517MB
2876, gpu_percent:   97% | 7517MB
2877, gpu_percent:   99% | 7517MB
2878, gpu_percent:   99% | 7517MB
2879, gpu_percent:   99% | 7517MB
2880, gpu_percent:   99% | 7517MB
2881, gpu_percent:  100% | 7517MB
2882, gpu_percent:   99% | 7517MB
2883, gpu_percent:   99% | 7517MB
2884, gpu_percent:  100% | 7517MB
2885, gpu_percent:   99% | 7517MB
2886, gpu_percent:   99% | 7517MB
2887, gpu_percent:  100% | 7517MB
2888, gpu_percent:   99% | 7517MB
2889, gpu_percent:   99% | 7517MB
2890, gpu_percent:   99% | 7517MB
2891, gpu_percent:   99% | 7517MB
2892, gpu_percent:   99% | 7517MB
2893, gpu_percent:   99% | 7517MB
2894, gpu_percent:   96% | 7517MB
2895, gpu_percent:   99% | 7517MB
2896, gpu_percent:   99% | 7517MB
2897, gpu_percent:  100% | 7517MB
2898, gpu_percent:   99% | 7517MB
2899, gpu_percent:   99% | 7517MB
2900, gpu_percent:  100% | 7517MB
2901, gpu_percent:   99% | 7517MB
2902, gpu_percent:   99% | 7517MB
2903, gpu_percent:  100% | 7517MB
2904, gpu_percent:   99% | 7517MB
2905, gpu_percent:   99% | 7517MB
2906, gpu_percent:   99% | 7517MB
2907, gpu_percent:  100% | 7517MB
2908, gpu_percent:   99% | 7517MB
2909, gpu_percent:   99% | 7517MB
2910, gpu_percent:   99% | 7517MB
2911, gpu_percent:  100% | 7517MB
2912, gpu_percent:   99% | 7517MB
2913, gpu_percent:   99% | 7517MB
2914, gpu_percent:  100% | 7517MB
2915, gpu_percent:   99% | 7517MB
2916, gpu_percent:   99% | 7517MB
2917, gpu_percent:  100% | 7517MB
2918, gpu_percent:   99% | 7517MB
2919, gpu_percent:   99% | 7517MB
2920, gpu_percent:   99% | 7517MB
2921, gpu_percent:  100% | 7517MB
2922, gpu_percent:   99% | 7517MB
2923, gpu_percent:   99% | 7517MB
2924, gpu_percent:   99% | 7517MB
2925, gpu_percent:  100% | 7517MB
2926, gpu_percent:   99% | 7517MB
2927, gpu_percent:   99% | 7517MB
2928, gpu_percent:  100% | 7517MB
2929, gpu_percent:   99% | 7517MB
2930, gpu_percent:   99% | 7517MB
2931, gpu_percent:   99% | 7517MB
2932, gpu_percent:   99% | 7517MB
2933, gpu_percent:   99% | 7517MB
2934, gpu_percent:   99% | 7517MB
2935, gpu_percent:  100% | 7517MB
2936, gpu_percent:   99% | 7517MB
2937, gpu_percent:   99% | 7517MB
2938, gpu_percent:   98% | 7517MB
2939, gpu_percent:   99% | 7517MB
2940, gpu_percent:   99% | 7517MB
2941, gpu_percent:   99% | 7517MB
2942, gpu_percent:   99% | 7517MB
2943, gpu_percent:   99% | 7517MB
2944, gpu_percent:   99% | 7517MB
2945, gpu_percent:  100% | 7517MB
2946, gpu_percent:   99% | 7517MB
2947, gpu_percent:   99% | 7517MB
2948, gpu_percent:   99% | 7517MB
2949, gpu_percent:   99% | 7517MB
2950, gpu_percent:   99% | 7517MB
2951, gpu_percent:   99% | 7517MB
2952, gpu_percent:  100% | 7517MB
2953, gpu_percent:   99% | 7517MB
2954, gpu_percent:   99% | 7517MB
2955, gpu_percent:   99% | 7517MB
2956, gpu_percent:   99% | 7517MB
2957, gpu_percent:   99% | 7517MB
2958, gpu_percent:   99% | 7517MB
2959, gpu_percent:  100% | 7517MB
2960, gpu_percent:   97% | 7517MB
2961, gpu_percent:   96% | 7517MB
2962, gpu_percent:   99% | 7517MB
2963, gpu_percent:   99% | 7517MB
2964, gpu_percent:   99% | 7517MB
2965, gpu_percent:   99% | 7517MB
2966, gpu_percent:   99% | 7517MB
2967, gpu_percent:  100% | 7517MB
2968, gpu_percent:   99% | 7517MB
2969, gpu_percent:   99% | 7517MB
2970, gpu_percent:  100% | 7517MB
2971, gpu_percent:   99% | 7517MB
2972, gpu_percent:   99% | 7517MB
2973, gpu_percent:   99% | 7517MB
2974, gpu_percent:  100% | 7517MB
2975, gpu_percent:   99% | 7517MB
2976, gpu_percent:   99% | 7517MB
2977, gpu_percent:   99% | 7517MB
2978, gpu_percent:   99% | 7517MB
2979, gpu_percent:   99% | 7517MB
2980, gpu_percent:   99% | 7517MB
2981, gpu_percent:  100% | 7517MB
2982, gpu_percent:   99% | 7517MB
2983, gpu_percent:   99% | 7517MB
2984, gpu_percent:   99% | 7517MB
2985, gpu_percent:   99% | 7517MB
2986, gpu_percent:   99% | 7517MB
2987, gpu_percent:   99% | 7517MB
2988, gpu_percent:  100% | 7517MB
2989, gpu_percent:   99% | 7517MB
2990, gpu_percent:   99% | 7517MB
2991, gpu_percent:   99% | 7517MB
2992, gpu_percent:   99% | 7517MB
2993, gpu_percent:   99% | 7517MB
2994, gpu_percent:  100% | 7517MB
2995, gpu_percent:   99% | 7517MB
2996, gpu_percent:   99% | 7517MB
2997, gpu_percent:   99% | 7517MB
2998, gpu_percent:  100% | 7517MB
2999, gpu_percent:   99% | 7517MB
3000, gpu_percent:   99% | 7517MB
3001, gpu_percent:   99% | 7517MB
3002, gpu_percent:   98% | 7517MB
3003, gpu_percent:   99% | 7517MB
3004, gpu_percent:   99% | 7517MB
3005, gpu_percent:  100% | 7517MB
3006, gpu_percent:   99% | 7517MB
3007, gpu_percent:   99% | 7517MB
3008, gpu_percent:   99% | 7517MB
3009, gpu_percent:  100% | 7517MB
3010, gpu_percent:   99% | 7517MB
3011, gpu_percent:   99% | 7517MB
3012, gpu_percent:   99% | 7517MB
3013, gpu_percent:  100% | 7517MB
3014, gpu_percent:   99% | 7517MB
3015, gpu_percent:   99% | 7517MB
3016, gpu_percent:   99% | 7517MB
3017, gpu_percent:   99% | 7517MB
3018, gpu_percent:   99% | 7517MB
3019, gpu_percent:   99% | 7517MB
3020, gpu_percent:  100% | 7517MB
3021, gpu_percent:   99% | 7517MB
3022, gpu_percent:   99% | 7517MB
3023, gpu_percent:  100% | 7517MB
3024, gpu_percent:   99% | 7517MB
3025, gpu_percent:   99% | 7517MB
3026, gpu_percent:   99% | 7517MB
3027, gpu_percent:  100% | 7517MB
3028, gpu_percent:   99% | 7517MB
3029, gpu_percent:   99% | 7517MB
3030, gpu_percent:   99% | 7517MB
3031, gpu_percent:  100% | 7517MB
3032, gpu_percent:   99% | 7517MB
3033, gpu_percent:   99% | 7517MB
3034, gpu_percent:   98% | 7517MB
3035, gpu_percent:   99% | 7517MB
3036, gpu_percent:   99% | 7517MB
3037, gpu_percent:   99% | 7517MB
3038, gpu_percent:  100% | 7517MB
3039, gpu_percent:   99% | 7517MB
3040, gpu_percent:   99% | 7517MB
3041, gpu_percent:  100% | 7517MB
3042, gpu_percent:   99% | 7517MB
3043, gpu_percent:   99% | 7517MB
3044, gpu_percent:   97% | 7517MB
3045, gpu_percent:   97% | 7517MB
3046, gpu_percent:  100% | 7517MB
3047, gpu_percent:   99% | 7517MB
3048, gpu_percent:   99% | 7517MB
3049, gpu_percent:   99% | 7517MB
3050, gpu_percent:  100% | 7517MB
3051, gpu_percent:   99% | 7517MB
3052, gpu_percent:   99% | 7517MB
3053, gpu_percent:   99% | 7517MB
3054, gpu_percent:  100% | 7517MB
3055, gpu_percent:   99% | 7517MB
3056, gpu_percent:   99% | 7517MB
3057, gpu_percent:  100% | 7517MB
3058, gpu_percent:   99% | 7517MB
3059, gpu_percent:   99% | 7517MB
3060, gpu_percent:   98% | 7517MB
3061, gpu_percent:   99% | 7517MB
3062, gpu_percent:   99% | 7517MB
3063, gpu_percent:   99% | 7517MB
3064, gpu_percent:  100% | 7517MB
3065, gpu_percent:   99% | 7517MB
3066, gpu_percent:   99% | 7517MB
3067, gpu_percent:   99% | 7517MB
3068, gpu_percent:   99% | 7517MB
3069, gpu_percent:   99% | 7517MB
3070, gpu_percent:   99% | 7517MB
3071, gpu_percent:   99% | 7517MB
3072, gpu_percent:   99% | 7517MB
3073, gpu_percent:   99% | 7517MB
3074, gpu_percent:   99% | 7517MB
3075, gpu_percent:  100% | 7517MB
3076, gpu_percent:   99% | 7517MB
3077, gpu_percent:   99% | 7517MB
3078, gpu_percent:   99% | 7517MB
3079, gpu_percent:  100% | 7517MB
3080, gpu_percent:   99% | 7517MB
3081, gpu_percent:   99% | 7517MB
3082, gpu_percent:   99% | 7517MB
3083, gpu_percent:  100% | 7517MB
3084, gpu_percent:   99% | 7517MB
3085, gpu_percent:   99% | 7517MB
3086, gpu_percent:  100% | 7517MB
3087, gpu_percent:   99% | 7517MB
3088, gpu_percent:   99% | 7517MB
3089, gpu_percent:   99% | 7517MB
3090, gpu_percent:  100% | 7517MB
3091, gpu_percent:   99% | 7517MB
3092, gpu_percent:   99% | 7517MB
3093, gpu_percent:   99% | 7517MB
3094, gpu_percent:   97% | 7517MB
3095, gpu_percent:   99% | 7517MB
3096, gpu_percent:   99% | 7517MB
3097, gpu_percent:  100% | 7517MB
3098, gpu_percent:   99% | 7517MB
3099, gpu_percent:   99% | 7517MB
3100, gpu_percent:   98% | 7517MB
3101, gpu_percent:  100% | 7517MB
3102, gpu_percent:   99% | 7517MB
3103, gpu_percent:   99% | 7517MB
3104, gpu_percent:   99% | 7517MB
3105, gpu_percent:   99% | 7517MB
3106, gpu_percent:   99% | 7517MB
3107, gpu_percent:   99% | 7517MB
3108, gpu_percent:  100% | 7517MB
3109, gpu_percent:   99% | 7517MB
3110, gpu_percent:   99% | 7517MB
3111, gpu_percent:   99% | 7517MB
3112, gpu_percent:   99% | 7517MB
3113, gpu_percent:   99% | 7517MB
3114, gpu_percent:   99% | 7517MB
3115, gpu_percent:  100% | 7517MB
3116, gpu_percent:   99% | 7517MB
3117, gpu_percent:  100% | 7517MB
3118, gpu_percent:   99% | 7517MB
3119, gpu_percent:   99% | 7517MB
3120, gpu_percent:  100% | 7517MB
3121, gpu_percent:   99% | 7517MB
3122, gpu_percent:   99% | 7517MB
3123, gpu_percent:   99% | 7517MB
3124, gpu_percent:   96% | 7517MB
3125, gpu_percent:   99% | 7517MB
3126, gpu_percent:   99% | 7517MB
3127, gpu_percent:  100% | 7517MB
3128, gpu_percent:   99% | 7517MB
3129, gpu_percent:   97% | 7517MB
3130, gpu_percent:   96% | 7517MB
3131, gpu_percent:   99% | 7517MB
3132, gpu_percent:  100% | 7517MB
3133, gpu_percent:   99% | 7517MB
3134, gpu_percent:   99% | 7517MB
3135, gpu_percent:   99% | 7517MB
3136, gpu_percent:   98% | 7517MB
3137, gpu_percent:   99% | 7517MB
3138, gpu_percent:   99% | 7517MB
3139, gpu_percent:  100% | 7517MB
3140, gpu_percent:   99% | 7517MB
3141, gpu_percent:   99% | 7517MB
3142, gpu_percent:   99% | 7517MB
3143, gpu_percent:   99% | 7517MB
3144, gpu_percent:   99% | 7517MB
3145, gpu_percent:   99% | 7517MB
3146, gpu_percent:  100% | 7517MB
3147, gpu_percent:   99% | 7517MB
3148, gpu_percent:   99% | 7517MB
3149, gpu_percent:   99% | 7517MB
3150, gpu_percent:  100% | 7517MB
3151, gpu_percent:   99% | 7517MB
3152, gpu_percent:   99% | 7517MB
3153, gpu_percent:  100% | 7517MB
3154, gpu_percent:   99% | 7517MB
3155, gpu_percent:   99% | 7517MB
3156, gpu_percent:  100% | 7517MB
3157, gpu_percent:   99% | 7517MB
3158, gpu_percent:   99% | 7517MB
3159, gpu_percent:   99% | 7517MB
3160, gpu_percent:   96% | 7517MB
3161, gpu_percent:   99% | 7517MB
3162, gpu_percent:   99% | 7517MB
3163, gpu_percent:   99% | 7517MB
3164, gpu_percent:  100% | 7517MB
3165, gpu_percent:   99% | 7517MB
3166, gpu_percent:   99% | 7517MB
3167, gpu_percent:  100% | 7517MB
3168, gpu_percent:   99% | 7517MB
3169, gpu_percent:   99% | 7517MB
3170, gpu_percent:   99% | 7517MB
3171, gpu_percent:   99% | 7517MB
3172, gpu_percent:   99% | 7517MB
3173, gpu_percent:  100% | 7517MB
3174, gpu_percent:   99% | 7517MB
3175, gpu_percent:   99% | 7517MB
3176, gpu_percent:   99% | 7517MB
3177, gpu_percent:  100% | 7517MB
3178, gpu_percent:   99% | 7517MB
3179, gpu_percent:   99% | 7517MB
3180, gpu_percent:   99% | 7517MB
3181, gpu_percent:  100% | 7517MB
3182, gpu_percent:   99% | 7517MB
3183, gpu_percent:   99% | 7517MB
3184, gpu_percent:   99% | 7517MB
3185, gpu_percent:   98% | 7517MB
3186, gpu_percent:   99% | 7517MB
3187, gpu_percent:   99% | 7517MB
3188, gpu_percent:  100% | 7517MB
3189, gpu_percent:   99% | 7517MB
3190, gpu_percent:   99% | 7517MB
3191, gpu_percent:   99% | 7517MB
3192, gpu_percent:   99% | 7517MB
3193, gpu_percent:   99% | 7517MB
3194, gpu_percent:   99% | 7517MB
3195, gpu_percent:  100% | 7517MB
3196, gpu_percent:   99% | 7517MB
